Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Tenure_Group,Num_Add_On_Services,Has_Online_Services,Avg_Monthly_Spend,Is_Long_Term_Contract,Internet Service_Fiber optic,Internet Service_No,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,20.3,40.25,0,0,0,20.12,0,0,1,0,0,1,0
0,0,1,0,40,1,1,1,0,1,0,1,1,1,0,105.75,4228.55,2,4,1,105.71,1,1,0,0,0,0,0
1,0,0,0,9,1,1,1,0,0,0,0,0,0,1,81.15,784.45,0,1,1,87.16,0,1,0,0,1,0,0
1,0,0,0,41,1,0,0,1,0,1,1,0,1,1,89.55,3729.75,2,3,1,90.97,1,1,0,0,1,0,0
0,0,0,0,26,1,0,0,1,1,0,0,0,0,1,54.75,1406.9,2,2,1,54.11,0,0,0,1,0,0,0
0,0,1,0,33,1,0,0,1,0,1,0,0,1,1,53.75,1857.3,2,2,1,56.28,1,0,0,1,0,0,0
1,0,1,1,68,1,0,0,1,1,1,1,1,1,0,105.75,7322.5,3,5,1,107.68,1,1,0,1,0,0,0
0,1,1,0,65,1,0,0,1,1,1,1,1,2,1,105.85,6725.5,3,5,1,103.47,1,1,0,1,0,0,0
1,0,0,0,55,1,0,0,1,0,1,0,1,1,1,64.2,3627.3,3,3,1,65.95,1,0,0,0,1,0,0
1,0,0,0,19,1,0,0,0,0,1,0,1,1,1,87.7,1725.95,1,2,0,90.84,1,1,0,1,0,0,0
0,0,0,0,45,1,1,0,0,1,0,0,1,0,1,89.3,4192.15,2,2,0,93.16,0,1,0,1,0,0,0
0,0,1,1,70,1,0,0,0,0,0,0,0,2,1,20.15,1411.2,3,0,0,20.16,1,0,1,1,0,0,0
0,0,1,0,12,1,0,0,0,0,0,0,0,2,1,20.05,264.55,0,0,0,22.05,1,0,1,0,1,0,0
1,0,0,1,72,0,0,1,1,1,1,1,1,2,0,67.2,4671.7,3,6,1,64.88,1,0,0,1,0,0,0
1,0,0,0,12,1,1,0,0,0,0,1,1,0,0,94.55,1173.55,0,2,0,97.8,0,1,0,0,1,0,0
1,1,1,0,71,1,1,1,1,1,0,1,1,0,1,107.5,7713.55,3,5,1,108.64,0,1,0,0,1,0,0
1,1,0,0,35,1,0,0,0,1,1,1,1,1,1,73.0,2471.25,2,4,0,70.61,1,0,0,0,1,0,0
1,0,1,1,70,1,1,1,1,1,1,1,1,2,0,114.75,7842.3,3,6,1,112.03,1,1,0,1,0,0,0
0,0,0,0,31,1,1,0,0,0,0,0,0,0,1,76.05,2227.8,2,0,0,71.86,0,1,0,0,1,0,0
1,1,1,0,30,1,1,0,0,0,0,0,0,0,0,77.9,2351.45,2,0,0,78.38,0,1,0,0,0,1,0
0,0,0,0,33,1,1,1,0,0,0,0,1,0,1,90.65,2989.6,2,2,1,90.59,0,1,0,0,1,0,0
1,1,1,0,54,1,1,0,1,1,1,1,1,2,1,110.45,6077.75,3,5,1,112.55,1,1,0,0,1,0,0
0,0,0,0,59,1,1,1,0,0,1,0,1,1,0,68.7,4070.95,3,3,1,69.0,1,0,0,0,0,0,0
1,1,0,0,55,0,0,1,1,0,0,1,0,0,1,44.85,2479.05,3,3,1,45.07,0,0,0,0,1,0,0
1,1,1,0,69,0,0,0,0,1,0,0,0,1,1,29.8,2134.3,3,1,0,30.93,1,0,0,1,0,0,0
0,0,0,0,66,1,1,0,1,0,0,1,0,1,1,88.9,6000.1,3,2,1,90.91,1,1,0,0,0,0,0
1,0,1,1,37,1,0,1,0,1,1,0,0,1,1,58.75,2203.1,2,3,1,59.54,1,0,0,0,0,1,0
1,1,1,0,9,1,0,0,0,0,0,0,0,1,0,19.85,183.15,0,0,0,20.35,1,0,1,1,0,0,0
1,0,1,1,69,1,1,1,0,1,1,1,1,2,0,86.9,6194.1,3,5,1,89.77,1,0,0,0,0,0,0
1,0,0,0,10,1,0,0,1,0,0,1,0,0,1,59.65,638.95,0,2,1,63.9,0,0,0,0,0,1,0
1,0,0,1,13,1,0,0,0,0,0,1,1,0,0,66.4,831.75,1,2,0,63.98,0,0,0,1,0,0,0
0,0,1,1,69,1,0,0,0,0,0,0,0,2,0,20.15,1337.5,3,0,0,19.38,1,0,1,0,0,0,0
0,1,1,0,66,1,1,0,1,1,1,1,1,1,1,108.1,7181.95,3,5,1,108.82,1,1,0,1,0,0,0
1,0,1,1,46,1,0,1,0,1,1,0,0,1,0,56.9,2560.1,2,3,1,55.65,1,0,0,0,0,1,0
0,0,1,1,56,1,1,1,0,1,1,1,1,0,1,109.6,5953.0,3,5,1,106.3,0,1,0,0,0,1,0
1,0,1,1,70,1,1,0,0,0,0,0,0,2,0,25.15,1790.15,3,0,0,25.57,1,0,1,1,0,0,0
0,0,1,1,33,1,1,0,0,1,1,1,1,1,1,79.15,2531.4,2,4,0,76.71,1,0,0,0,1,0,0
0,0,1,1,72,1,1,1,1,0,1,0,0,2,0,66.75,4760.3,3,3,1,66.12,1,0,0,1,0,0,0
0,0,0,1,19,1,0,0,0,0,1,0,0,0,0,48.8,953.65,1,1,0,50.19,0,0,0,0,0,1,0
0,0,1,0,71,1,0,0,1,1,1,1,1,2,1,80.7,5705.05,3,5,1,80.35,1,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.55,20.55,0,0,0,20.55,0,0,1,1,0,0,0
0,0,0,0,61,1,1,1,1,1,1,1,1,1,1,115.1,6993.65,3,6,1,114.65,1,1,0,0,0,1,0
0,0,1,1,71,0,0,1,1,0,1,1,1,2,0,59.7,4122.65,3,5,1,58.07,1,0,0,0,0,0,0
0,0,1,0,68,1,1,0,1,1,0,0,0,1,0,86.45,5762.95,3,2,1,84.75,1,1,0,1,0,0,0
1,0,0,0,46,0,0,0,0,1,1,0,0,1,0,33.7,1537.85,2,2,0,33.43,1,0,0,1,0,0,0
1,0,0,0,33,1,1,1,0,0,0,0,0,1,0,80.1,2603.3,2,1,1,78.89,1,1,0,0,0,0,0
0,0,1,1,53,1,1,1,1,1,1,0,1,2,1,104.05,5566.4,3,5,1,105.03,1,1,0,0,0,0,0
0,1,1,0,50,1,1,1,1,1,0,1,1,0,0,108.75,5431.9,3,5,1,108.64,0,1,0,0,0,0,0
0,0,0,0,57,0,0,1,0,1,1,0,0,1,1,41.1,2258.25,3,3,1,39.62,1,0,0,1,0,0,0
0,0,1,1,54,1,0,0,0,0,0,0,0,2,1,20.35,1092.35,3,0,0,20.23,1,0,1,0,0,0,0
0,1,1,0,60,1,1,0,1,1,0,1,1,0,1,105.9,6401.25,3,4,1,106.69,0,1,0,0,1,0,0
0,0,1,1,10,1,0,0,1,0,1,0,1,0,1,65.5,616.9,0,3,1,61.69,0,0,0,0,1,0,0
1,0,0,1,43,0,0,1,1,1,0,0,0,0,1,40.45,1912.85,2,3,1,44.48,0,0,0,0,1,0,0
1,1,1,0,13,1,0,0,0,0,0,0,0,0,0,70.45,849.1,1,0,0,65.32,0,1,0,0,0,0,0
0,0,1,0,43,1,0,1,0,1,1,1,1,2,1,78.8,3460.3,2,5,1,80.47,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,90.1,90.1,0,2,0,90.1,0,1,0,0,1,0,0
0,0,0,0,69,1,0,1,0,1,1,1,1,2,1,82.45,5555.3,3,5,1,80.51,1,0,0,1,0,0,0
0,0,1,0,61,1,0,0,0,0,0,0,0,2,0,20.25,1278.8,3,0,0,20.96,1,0,1,1,0,0,0
1,0,1,0,43,1,1,1,1,0,1,0,0,0,0,66.25,2907.35,2,3,1,67.61,0,0,0,0,0,0,0
1,0,1,0,56,1,0,0,0,0,0,1,1,0,0,89.7,4952.95,3,2,0,88.45,0,1,0,0,0,1,0
0,0,1,0,70,0,0,1,1,1,1,1,1,2,0,64.55,4504.9,3,6,1,64.36,1,0,0,0,0,0,0
1,0,1,1,49,1,1,0,1,1,0,1,0,1,1,93.65,4520.15,3,3,1,92.25,1,1,0,0,1,0,0
0,0,1,1,32,1,0,1,1,1,1,0,1,2,0,73.6,2316.85,2,5,1,72.4,1,0,0,0,0,1,0
0,1,1,0,72,1,1,1,0,1,1,1,1,2,1,109.75,8075.35,3,5,1,112.16,1,1,0,0,0,1,0
1,0,0,1,37,1,0,1,1,0,1,0,0,2,0,61.45,2302.35,2,3,1,62.23,1,0,0,1,0,0,0
0,0,1,0,69,1,0,1,1,0,1,1,1,1,1,106.4,7251.9,3,5,1,105.1,1,1,0,1,0,0,0
0,0,1,0,26,1,0,0,1,1,1,1,1,0,0,81.9,2078.55,2,5,1,79.94,0,0,0,0,0,0,0
0,0,1,1,58,1,1,0,1,1,0,1,1,1,1,105.2,6225.4,3,4,1,107.33,1,1,0,1,0,0,0
1,0,0,0,24,1,1,0,0,0,1,0,0,1,0,54.6,1242.25,1,1,0,51.76,1,0,0,0,0,0,0
1,0,1,1,5,1,0,0,0,0,0,0,0,1,0,20.55,99.45,0,0,0,19.89,1,0,1,0,1,0,0
0,0,1,1,30,1,0,0,0,0,0,0,0,2,0,19.7,599.25,2,0,0,19.98,1,0,1,0,0,1,0
0,0,1,0,55,1,1,1,1,0,1,0,0,1,1,66.05,3462.1,3,3,1,62.95,1,0,0,1,0,0,0
1,0,1,1,44,0,0,1,1,1,1,0,1,2,1,54.05,2375.2,2,5,1,53.98,1,0,0,1,0,0,0
0,0,0,0,47,1,0,1,1,0,1,0,0,1,1,58.9,2813.05,2,3,1,59.85,1,0,0,0,0,1,0
0,0,1,0,64,1,0,1,0,0,1,1,1,1,1,96.9,6314.35,3,4,1,98.66,1,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.1,19.1,0,0,0,19.1,0,0,1,0,0,1,0
1,0,0,0,20,1,0,0,0,0,1,0,0,0,0,50.0,1003.05,1,1,0,50.15,0,0,0,0,0,1,0
0,0,1,0,37,0,0,1,0,0,1,1,0,2,0,45.4,1593.1,2,3,1,43.06,1,0,0,0,1,0,0
1,0,1,1,30,1,1,0,0,0,0,1,0,0,0,85.45,2509.95,2,1,0,83.66,0,1,0,0,1,0,0
0,0,0,0,38,1,1,1,1,1,0,1,1,1,0,84.1,3187.65,2,5,1,83.89,1,0,0,0,0,0,0
0,0,1,0,52,0,0,1,1,1,1,1,1,2,0,66.25,3330.1,3,6,1,64.04,1,0,0,1,0,0,0
1,0,0,1,71,1,0,1,1,1,1,1,0,2,1,76.9,5522.7,3,5,1,77.78,1,0,0,1,0,0,0
1,0,0,0,66,1,1,1,1,1,0,0,1,2,1,74.6,4798.4,3,4,1,72.7,1,0,0,1,0,0,0
1,0,1,0,72,1,1,1,1,1,1,1,1,2,1,116.95,8594.4,3,6,1,119.37,1,1,0,1,0,0,0
1,0,0,1,25,0,0,1,0,0,0,1,0,1,1,40.65,970.55,2,2,1,38.82,1,0,0,1,0,0,0
1,0,1,1,69,1,1,1,1,1,1,1,1,2,1,114.35,7665.8,3,6,1,111.1,1,1,0,0,0,0,0
1,0,1,1,53,1,1,1,1,0,0,0,1,2,0,69.7,3686.05,3,3,1,69.55,1,0,0,0,0,0,0
1,0,0,0,26,1,0,0,0,1,1,1,1,0,1,98.65,2537.0,2,4,0,97.58,0,1,0,0,1,0,0
1,0,0,0,21,1,0,0,0,1,0,0,1,0,0,61.65,1393.6,1,2,0,66.36,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,89.35,89.35,0,2,0,89.35,0,1,0,0,1,0,0
1,0,0,0,48,1,1,1,0,0,1,0,1,0,1,95.4,4445.3,2,3,1,92.61,0,1,0,0,1,0,0
0,0,1,0,26,0,0,1,0,1,0,0,0,1,0,35.4,978.6,2,2,1,37.64,1,0,0,1,0,0,0
1,0,1,0,60,1,0,0,0,0,0,0,0,2,0,19.95,1258.15,3,0,0,20.97,1,0,1,0,0,1,0
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,19.25,331.35,1,0,0,18.41,0,0,1,0,0,1,0
0,0,0,1,4,1,0,0,0,0,0,0,0,1,1,20.4,84.75,0,0,0,21.19,1,0,1,0,0,1,0
1,0,1,1,65,1,1,0,0,0,0,0,0,2,0,24.75,1715.1,3,0,0,26.39,1,0,1,1,0,0,0
1,0,1,1,70,1,1,0,0,0,0,0,0,2,0,25.35,1715.15,3,0,0,24.5,1,0,1,0,0,1,0
1,0,0,1,62,1,0,0,0,0,0,0,0,2,0,20.0,1250.1,3,0,0,20.16,1,0,1,0,0,0,0
0,0,1,1,66,1,0,1,0,0,0,1,0,2,1,59.75,3996.8,3,2,1,60.56,1,0,0,0,1,0,0
0,0,1,1,65,1,1,1,1,0,1,1,1,2,1,82.5,5215.1,3,5,1,80.23,1,0,0,0,0,0,0
0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,20.35,673.2,2,0,0,19.8,0,0,1,0,0,1,0
1,0,1,1,16,1,1,0,0,1,0,1,0,0,1,90.8,1442.2,1,2,0,90.14,0,1,0,0,0,0,0
0,1,0,0,50,1,1,0,0,1,1,1,1,0,1,104.95,5222.35,3,4,0,104.45,0,1,0,0,1,0,0
1,0,1,0,71,1,0,0,1,1,1,1,1,2,1,105.25,7291.75,3,5,1,102.7,1,1,0,0,1,0,0
1,0,0,0,18,1,1,0,0,0,0,0,0,1,0,23.75,424.5,1,0,0,23.58,1,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,1,1,0,0,1,61.3,249.4,0,2,0,62.35,0,0,0,0,1,0,0
0,0,1,1,58,1,1,1,0,1,1,1,0,2,0,75.8,4415.75,3,4,1,76.13,1,0,0,0,0,1,0
0,0,1,0,56,1,1,1,0,0,0,1,1,1,1,98.0,5270.6,3,3,1,94.12,1,1,0,0,1,0,0
1,0,1,1,56,0,0,1,1,0,1,1,0,1,1,52.0,2884.9,3,4,1,51.52,1,0,0,0,0,1,0
0,0,0,0,4,1,1,0,0,0,1,1,0,0,1,64.4,253.0,0,2,0,63.25,0,0,0,0,0,1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,45.8,436.2,0,0,0,43.62,0,0,0,1,0,0,0
1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,30.5,118.4,0,1,0,29.6,0,0,0,0,1,0,0
0,0,1,0,51,1,0,0,0,0,0,0,0,0,0,69.15,3649.6,3,0,0,71.56,0,1,0,0,0,1,0
0,0,0,0,6,0,0,0,0,0,1,1,1,1,1,49.25,255.6,0,3,0,42.6,1,0,0,0,0,1,0
1,0,1,1,63,0,0,0,1,1,1,0,0,2,0,39.35,2395.05,3,3,1,38.02,1,0,0,0,0,0,0
0,0,1,0,48,1,1,0,1,0,1,1,1,0,1,105.1,5083.55,2,4,1,105.91,0,1,0,1,0,0,0
0,0,0,1,35,1,0,0,0,0,0,0,0,1,1,20.1,644.5,2,0,0,18.41,1,0,1,1,0,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19.75,39.3,0,0,0,19.65,0,0,1,0,0,1,0
0,0,0,0,50,1,0,0,0,0,0,0,0,1,0,19.75,989.05,3,0,0,19.78,1,0,1,0,0,0,0
0,0,0,0,33,1,0,0,0,0,0,0,0,0,1,70.4,2406.1,2,0,0,72.91,0,1,0,0,0,0,0
1,0,0,0,31,1,0,0,0,0,0,0,0,2,0,20.45,638.55,2,0,0,20.6,1,0,1,0,0,1,0
0,0,1,1,9,1,0,0,0,0,0,0,0,2,0,20.35,191.1,0,0,0,21.23,1,0,1,0,0,1,0
0,0,1,1,54,1,1,0,1,1,1,1,1,0,1,86.2,4524.05,3,5,1,83.78,0,0,0,0,1,0,0
0,0,0,0,46,1,0,1,1,1,0,1,0,1,1,95.65,4664.2,2,4,1,101.4,1,1,0,1,0,0,0
1,0,0,1,34,1,1,1,1,0,0,1,1,1,1,103.8,3470.8,2,4,1,102.08,1,1,0,0,1,0,0
1,0,1,1,71,1,1,1,0,0,0,1,1,2,1,97.2,6910.3,3,3,1,97.33,1,1,0,0,1,0,0
0,0,1,1,63,1,0,1,1,1,1,0,0,2,0,63.55,4014.2,3,4,1,63.72,1,0,0,0,0,1,0
0,0,0,0,51,1,1,0,0,0,0,0,0,2,0,24.95,1288.0,3,0,0,25.25,1,0,1,0,0,0,0
0,0,1,0,64,1,0,1,0,1,0,1,1,2,1,99.0,6375.8,3,4,1,99.62,1,1,0,0,0,0,0
1,1,1,0,61,1,1,0,1,0,1,0,0,1,1,85.55,5251.75,3,2,1,86.09,1,1,0,0,0,0,0
0,0,0,0,15,1,0,0,0,1,0,1,1,0,1,94.0,1505.45,1,3,0,100.36,0,1,0,1,0,0,0
0,0,0,0,18,1,1,0,0,0,0,0,0,0,1,50.3,913.3,1,0,0,50.74,0,0,0,0,1,0,0
0,0,1,1,57,1,0,0,1,0,0,1,1,1,1,95.0,5535.8,3,3,1,97.12,1,1,0,0,1,0,0
1,0,1,1,14,1,0,1,1,0,0,0,1,2,1,61.4,815.55,1,3,1,58.25,1,0,0,0,0,0,0
1,1,0,0,18,1,1,0,1,0,0,0,0,0,1,80.55,1411.65,1,1,1,78.43,0,1,0,1,0,0,0
0,1,1,0,72,1,1,1,0,0,0,0,0,2,0,78.5,5602.25,3,1,1,77.81,1,1,0,0,0,0,0
1,0,1,0,70,1,1,1,1,1,1,1,1,2,0,114.3,8244.3,3,6,1,117.78,1,1,0,1,0,0,0
0,0,0,0,38,1,0,0,0,0,0,0,0,2,0,20.05,741.5,2,0,0,19.51,1,0,1,0,0,1,0
1,0,1,1,68,1,0,1,1,1,1,0,0,2,0,62.65,4375.8,3,4,1,64.35,1,0,0,1,0,0,0
1,1,1,0,65,1,1,1,1,0,0,1,0,2,1,92.7,5968.4,3,3,1,91.82,1,1,0,1,0,0,0
0,0,0,0,30,1,1,0,0,1,0,1,1,0,0,100.45,3096.9,2,3,0,103.23,0,1,0,0,1,0,0
1,0,1,0,51,1,1,0,0,0,1,1,1,2,1,75.2,3901.25,3,3,0,76.5,1,0,0,0,0,0,0
0,0,0,0,31,1,1,1,0,1,0,0,0,0,1,84.75,2613.4,2,2,1,84.3,0,1,0,1,0,0,0
0,0,1,1,72,1,1,1,1,1,1,0,1,2,1,79.5,5661.7,3,5,1,78.63,1,0,0,0,0,0,0
0,0,0,0,37,1,0,0,0,0,0,0,0,1,1,19.8,695.05,2,0,0,18.79,1,0,1,0,1,0,0
1,0,0,0,55,1,0,1,1,0,0,1,1,1,1,100.9,5552.05,3,4,1,100.95,1,1,0,0,0,1,0
1,0,0,1,33,1,1,1,0,1,0,0,1,0,1,95.3,3275.15,2,3,1,99.25,0,1,0,0,0,0,0
0,0,1,1,46,1,0,0,0,1,1,0,1,1,0,90.95,4236.6,2,3,0,92.1,1,1,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,54.5,54.5,0,2,1,54.5,0,0,0,0,1,0,0
0,0,1,1,19,1,0,0,0,1,0,0,0,0,1,49.6,962.9,1,1,0,50.68,0,0,0,0,0,0,0
0,0,0,1,61,1,1,0,0,0,0,0,0,2,1,25.0,1498.35,3,0,0,24.56,1,0,1,1,0,0,0
1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,45.45,1233.15,2,0,0,47.43,0,0,0,0,1,0,0
1,0,1,0,45,1,1,0,1,1,0,1,1,0,1,107.75,4882.8,2,4,1,108.51,0,1,0,0,0,0,0
1,0,1,1,62,1,1,0,0,1,0,1,0,2,1,89.1,5411.65,3,2,0,87.28,1,1,0,1,0,0,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,44.75,148.05,0,0,0,49.35,0,0,0,0,0,1,0
0,0,1,1,41,1,1,1,1,1,0,0,1,1,1,101.6,3930.55,2,4,1,95.87,1,1,0,0,0,0,0
1,0,1,1,67,1,0,0,1,1,1,1,1,2,0,103.15,6895.5,3,5,1,102.92,1,1,0,0,0,0,0
0,0,1,0,71,1,1,1,1,0,0,1,0,1,0,95.65,6856.95,3,3,1,96.58,1,1,0,0,0,1,0
0,0,1,1,37,1,0,1,1,0,0,1,1,1,0,75.1,2658.8,2,4,1,71.86,1,0,0,0,0,0,0
1,0,1,0,60,1,0,1,1,0,1,0,0,2,1,61.35,3766.2,3,3,1,62.77,1,0,0,0,0,1,0
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,19.7,129.55,0,0,0,21.59,0,0,1,1,0,0,0
0,0,1,1,11,1,0,1,0,0,0,0,0,0,0,51.0,581.7,0,1,1,52.88,0,0,0,0,0,0,0
0,0,1,1,10,1,0,0,0,0,0,1,1,0,1,88.85,929.45,0,2,0,92.94,0,1,0,0,1,0,0
1,0,1,0,34,1,0,0,0,0,0,0,0,2,0,20.05,679.0,2,0,0,19.97,1,0,1,1,0,0,0
0,0,0,0,62,1,0,1,0,0,1,0,1,2,1,65.1,3846.75,3,3,1,62.04,1,0,0,0,0,1,0
1,0,1,0,64,1,1,0,1,0,1,0,1,1,1,70.15,4480.7,3,3,1,70.01,1,0,0,0,0,1,0
1,0,0,0,25,1,0,0,0,0,0,0,0,2,1,20.75,499.4,2,0,0,19.98,1,0,1,0,0,1,0
0,0,0,0,26,1,0,0,1,1,0,0,0,1,1,56.05,1553.2,2,2,1,59.74,1,0,0,0,0,1,0
1,0,0,1,10,1,0,0,0,0,0,0,0,1,1,19.95,219.5,0,0,0,21.95,1,0,1,0,0,0,0
0,0,0,0,53,1,1,1,1,1,0,1,0,1,0,98.6,5311.85,3,4,1,100.22,1,1,0,0,0,1,0
1,0,0,0,33,1,0,0,1,1,0,0,0,0,1,79.0,2576.8,2,2,1,78.08,0,1,0,1,0,0,0
0,1,1,0,71,1,0,0,1,1,0,0,1,2,0,89.45,6435.25,3,3,1,90.64,1,1,0,1,0,0,0
0,0,0,0,29,1,1,0,0,0,0,0,0,0,1,74.2,1993.25,2,0,0,68.73,0,1,0,0,1,0,0
1,0,1,1,24,1,1,1,0,0,1,1,1,0,0,81.0,1923.85,1,4,1,80.16,0,0,0,0,0,0,0
1,0,1,1,20,1,0,0,0,1,0,0,0,0,1,49.6,939.8,1,1,0,46.99,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,84.6,84.6,0,1,0,84.6,0,1,0,0,1,0,0
0,0,1,1,72,1,1,1,0,1,1,1,1,2,1,84.2,5986.55,3,5,1,83.15,1,0,0,0,0,0,0
1,0,1,0,52,1,0,1,1,1,1,1,1,2,1,106.3,5487.0,3,6,1,105.52,1,1,0,0,1,0,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,69.05,651.5,0,0,0,72.39,0,1,0,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.4,45.4,0,0,0,45.4,0,0,0,0,0,1,0
1,0,1,1,69,1,1,0,0,0,1,1,1,2,1,99.35,6856.45,3,3,0,99.37,1,1,0,0,1,0,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,50.75,50.75,0,1,1,50.75,0,0,0,0,0,1,0
1,0,0,0,54,1,1,1,0,1,1,1,1,2,0,87.1,4735.2,3,5,1,87.69,1,0,0,0,0,0,0
1,0,0,1,33,1,0,0,0,0,0,0,0,1,1,20.15,682.15,2,0,0,20.67,1,0,1,0,0,1,0
1,1,1,0,45,1,1,0,1,1,1,1,0,1,1,98.7,4525.8,2,4,1,100.57,1,1,0,0,0,0,0
0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,25.2,321.05,0,0,0,29.19,0,0,0,0,1,0,0
1,0,0,0,6,1,0,1,1,0,0,0,0,0,1,55.7,335.65,0,2,1,55.94,0,0,0,0,0,0,0
1,0,0,0,21,1,0,1,0,1,0,1,0,0,0,65.35,1424.4,1,3,1,67.83,0,0,0,0,0,0,0
0,0,1,1,65,1,1,0,0,0,0,0,0,2,1,25.3,1748.55,3,0,0,26.9,1,0,1,0,0,0,0
1,0,1,1,43,1,1,0,0,0,0,0,0,2,0,24.25,1077.95,2,0,0,25.07,1,0,1,0,0,1,0
1,0,1,1,60,1,0,1,1,1,0,0,0,2,0,60.5,3694.45,3,3,1,61.57,1,0,0,0,0,0,0
1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,25.1,382.8,1,0,0,22.52,0,0,0,1,0,0,0
1,0,1,1,35,1,0,0,0,0,0,0,0,1,0,20.05,746.75,2,0,0,21.34,1,0,1,0,0,0,0
0,0,1,1,12,0,0,0,0,0,1,0,0,1,0,30.25,368.85,0,1,0,30.74,1,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.2,20.2,0,0,0,20.2,0,0,1,0,0,1,0
0,0,0,0,28,1,0,1,1,0,1,0,0,1,1,59.9,1654.7,2,3,1,59.1,1,0,0,0,1,0,0
1,0,1,0,70,1,1,0,0,0,0,0,0,2,0,25.15,1940.85,3,0,0,27.73,1,0,1,0,0,0,0
1,0,0,0,18,1,0,0,1,1,0,1,1,0,0,101.3,1794.65,1,4,1,99.7,0,1,0,1,0,0,0
1,0,1,0,70,1,1,1,0,0,1,1,1,2,1,76.95,5289.8,3,4,1,75.57,1,0,0,1,0,0,0
0,0,1,1,9,1,1,0,1,0,0,0,0,0,1,55.3,501.2,0,1,1,55.69,0,0,0,0,0,1,0
0,1,0,0,67,1,0,1,1,0,1,1,0,2,1,92.45,6140.85,3,4,1,91.65,1,1,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,48.45,48.45,0,1,1,48.45,0,0,0,0,0,0,0
0,0,1,1,18,1,0,0,0,0,0,0,0,2,0,19.35,309.25,1,0,0,17.18,1,0,1,0,0,1,0
1,1,1,1,71,1,0,1,1,1,0,0,0,1,1,86.7,6179.35,3,3,1,87.03,1,1,0,0,0,0,0
1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,55.7,55.7,0,2,1,55.7,0,0,0,0,0,1,0
0,0,0,0,55,1,1,1,0,1,0,0,0,1,1,84.25,4589.85,3,2,1,83.45,1,1,0,1,0,0,0
1,0,0,0,59,1,0,0,0,1,1,1,0,0,1,64.65,3735.45,3,3,0,63.31,0,0,0,0,1,0,0
0,0,1,0,7,1,0,0,0,0,0,0,0,0,1,69.2,477.55,0,0,0,68.22,0,1,0,0,0,0,0
1,0,1,1,45,1,0,1,0,0,1,0,0,2,0,54.65,2553.7,2,2,1,56.75,1,0,0,0,0,0,0
0,0,1,1,54,1,1,0,0,0,0,0,0,1,1,24.75,1342.15,3,0,0,24.85,1,0,1,0,0,0,0
1,0,1,1,51,1,1,0,0,0,0,0,0,1,1,23.95,1216.35,3,0,0,23.85,1,0,1,0,0,1,0
0,1,1,0,72,1,1,0,1,1,0,1,1,1,0,105.0,7578.05,3,4,1,105.25,1,1,0,1,0,0,0
1,0,1,0,44,1,0,1,1,0,1,0,0,1,1,59.85,2603.95,2,3,1,59.18,1,0,0,0,0,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20.05,42.7,0,0,0,21.35,0,0,1,0,0,1,0
0,0,0,0,66,1,1,0,0,1,0,1,0,1,1,92.15,6056.9,3,2,0,91.77,1,1,0,0,0,0,0
1,0,1,1,68,0,0,1,1,0,0,1,0,1,0,44.8,2983.65,3,3,1,43.88,1,0,0,0,0,1,0
0,0,0,0,31,1,0,0,0,0,0,0,0,2,0,20.9,689.35,2,0,0,22.24,1,0,1,1,0,0,0
0,1,0,0,21,1,1,0,0,0,0,1,1,0,1,95.4,2025.1,1,2,0,96.43,0,1,0,0,0,0,0
1,0,0,1,21,1,1,1,0,0,0,0,0,0,0,80.35,1747.2,1,1,1,83.2,0,1,0,0,1,0,0
